0	-3.0016662039607267
0.0906899682117109	-3.0035349967966414
0.1813799364234218	-3.0012905990906056
0.2720699046351327	-2.994937635602033
0.3627598728468436	-2.9844892160823138
0.45344984105855446	-2.9699669631314287
0.5441398092702653	-2.951401059506212
0.6348297774819762	-2.9288303170394454
0.7255197456936872	-2.902302270304674
0.816209713905398	-2.8718732992719533
0.9068996821171089	-2.837608786495457
0.99758965032882	-2.7995833159166894
1.0882796185405308	-2.7578809222337566
1.1789695867522418	-2.71259540207279
1.2696595549639527	-2.6638307010236217
1.3603495231756635	-2.6117013941206824
1.4510394913873745	-2.5563332817566
1.5417294595990854	-2.4978641285553635
1.6324194278107962	-2.4364445797132888
1.7231093960225072	-2.372239298121645
1.813799364234218	-2.3054283766797012
1.9044893324459289	-2.236209094133908
1.9951793006576402	-2.1647981001337793
2.0858692688693505	-2.0914341365472073
2.1765592370810616	-2.016381427795999
2.2672492052927726	-1.939933902857222
2.3579391735044837	-1.8624204441524528
2.4486291417161943	-1.784211389736657
2.5393191099279053	-1.7057265359382945
2.6300090781396164	-1.6274448797427594
2.720699046351327	-1.5499162698403126
2.811389014563038	-1.4737749427666804
2.902078982774749	-1.3997545081762828
2.9927689509864597	-1.3287031695680518
3.0834589191981707	-1.261596641478303
3.1741488874098813	-1.1995442039903894
3.264838855621592	-1.1437807113749325
3.355528823833303	-1.0956348740196495
3.4462187920450136	-1.056463638197971
3.536908760256724	-1.0275470697026525
3.6275987284684352	-1.0099504938362083
3.7323184835880947	-1.0107268450960325
3.837038238707755	-1.006684931292697
3.9417579938274145	-0.9978529366420559
4.046477748947074	-0.9842792319613186
4.151197504066734	-0.9660347530433437
4.255917259186393	-0.9432164765620367
4.360637014306053	-0.9159524318288156
4.465356769425712	-0.8844089215991037
4.570076524545373	-0.8488009886591419
4.674796279665032	-0.8094077286785146
4.779516034784693	-0.766594916778426
4.884235789904352	-0.7208487151619843
4.9889555450240115	-0.6728260665916613
5.093675300143672	-0.6234296292667042
5.198395055263331	-0.5739167811644321
5.303114810382991	-0.5260497182910046
5.407834565502651	-0.482276910721702
5.512554320622311	-0.4458838016178864
5.61727407574197	-0.42094106025723665
5.721993830861631	-0.4117691453623978
5.826713585981292	-0.4217923093504594
5.931433341100951	-0.4522747681855495
6.036153096220611	-0.5018548417521896
6.140872851340271	-0.5672159166869153
6.2455926064599305	-0.644381907638403
6.35031236157959	-0.7298254541984246
6.45503211669925	-0.8209067066529943
6.55975187181891	-0.9157911742011832
6.664471626938569	-1.0132084095709073
6.76919138205823	-1.112243950686007
6.873911137177889	-1.2122012746088293
6.978630892297549	-1.3125181220041602
7.083350647417209	-1.4127170570250736
7.1880704025368685	-1.5123762234740703
7.292790157656529	-1.6111118658455637
7.397509912776189	-1.7085677669967179
7.502229667895849	-1.804408825107264
7.606949423015508	-1.8983171576991613
7.7116691781351685	-1.9899897773032091
7.816388933254828	-2.079137259153677
7.9211086883744874	-2.1654830407831174
8.025828443494149	-2.248763124601355
8.130548198613807	-2.328726034912282
8.235267953733466	-2.405132931282194
8.339987708853126	-2.4777578126499966
8.444707463972787	-2.5463877679921754
8.549427219092445	-2.610823243828582
8.654146974212106	-2.670878308856156
8.758866729331766	-2.7263809030477337
8.863586484451424	-2.777173063602231
8.968306239571085	-2.8231111237828705
9.073025994690745	-2.864065883320915
