# K-Path(1/Å)	 Energy(spin up)(eV)	 Energy(spin down)(eV)
# The Number Of Bands   12
# The Number Of KPoints   800
# High Symmetry Points   {{0., Γ}, {1.1169, K}, {1.67535, M}, {2.2338, K'|K'}, {3.35071, Γ}}
# Band Index   1
  0.00000000000000	-18.11164800000000	-17.98215100000000
  0.00561255393163	-18.11163100000000	-17.98213400000000
  0.01122510786326	-18.11157900000000	-17.98208500000000
  0.01683766179489	-18.11149300000000	-17.98200200000000
  0.02245021572652	-18.11137300000000	-17.98188700000000
  0.02806276630745	-18.11121800000000	-17.98173900000000
  0.03367531688839	-18.11102900000000	-17.98155900000000
  0.03928786411863	-18.11080600000000	-17.98134500000000
  0.04490044485581	-18.11054900000000	-17.98110000000000
  0.05051299208605	-18.11025800000000	-17.98082100000000
  0.05612553931629	-18.10993300000000	-17.98051000000000
  0.06173808654653	-18.10957300000000	-17.98016600000000
  0.06735063377677	-18.10918000000000	-17.97979000000000
  0.07296318100701	-18.10875400000000	-17.97938200000000
  0.07857576174420	-18.10829400000000	-17.97894200000000
  0.08418830897444	-18.10780100000000	-17.97847000000000
  0.08980085620468	-18.10727400000000	-17.97796600000000
  0.09541340343492	-18.10671400000000	-17.97743000000000
  0.10102595066516	-18.10612100000000	-17.97686300000000
  0.10663853140234	-18.10549500000000	-17.97626400000000
  0.11225107863258	-18.10483700000000	-17.97563500000000
  0.11786362586282	-18.10414700000000	-17.97497400000000
  0.12347617309306	-18.10342500000000	-17.97428300000000
  0.12908872032330	-18.10267000000000	-17.97356200000000
  0.13470130106049	-18.10188400000000	-17.97280900000000
  0.14031384829073	-18.10106700000000	-17.97202700000000
  0.14592639552097	-18.10021800000000	-17.97121600000000
  0.15153894275121	-18.09933900000000	-17.97037500000000
  0.15715148998145	-18.09843000000000	-17.96950500000000
  0.16276403721169	-18.09748900000000	-17.96860500000000
  0.16837661794887	-18.09651800000000	-17.96767600000000
  0.17398916517911	-18.09551900000000	-17.96672000000000
  0.17960171240935	-18.09449000000000	-17.96573600000000
  0.18521425963960	-18.09343100000000	-17.96472300000000
  0.19082680686984	-18.09234300000000	-17.96368200000000
  0.19643938760702	-18.09122700000000	-17.96261500000000
  0.20205193483726	-18.09008400000000	-17.96152000000000
  0.20766448206750	-18.08891100000000	-17.96039900000000
  0.21327702929774	-18.08771200000000	-17.95925100000000
  0.21888957652798	-18.08648500000000	-17.95807800000000
  0.22450215726517	-18.08523200000000	-17.95688000000000
  0.23011470449541	-18.08395300000000	-17.95565600000000
  0.23572725172565	-18.08264800000000	-17.95440700000000
  0.24133979895589	-18.08131700000000	-17.95313400000000
  0.24695234618613	-18.07996100000000	-17.95183800000000
  0.25256489341637	-18.07858000000000	-17.95051700000000
  0.25817747415355	-18.07717600000000	-17.94917300000000
  0.26379002138379	-18.07574700000000	-17.94780700000000
  0.26940256861403	-18.07429700000000	-17.94641900000000
  0.27501511584427	-18.07282200000000	-17.94500900000000
  0.28062766307451	-18.07132500000000	-17.94357700000000
  0.28624024381170	-18.06980600000000	-17.94212400000000
  0.29185279104194	-18.06826500000000	-17.94065100000000
  0.29746533827218	-18.06670400000000	-17.93915800000000
  0.30307788550242	-18.06512200000000	-17.93764500000000
  0.30869043273266	-18.06351900000000	-17.93611200000000
  0.31430301346984	-18.06189700000000	-17.93456100000000
  0.31991556070008	-18.06025500000000	-17.93299100000000
  0.32552810793032	-18.05859500000000	-17.93140300000000
  0.33114065516056	-18.05691700000000	-17.92979800000000
  0.33675316888386	-18.05522100000000	-17.92817600000000
  0.34236591715577	-18.05350900000000	-17.92653900000000
  0.34797833035823	-18.05177900000000	-17.92488500000000
  0.35359074356069	-18.05003400000000	-17.92321600000000
  0.35920349183260	-18.04827300000000	-17.92153200000000
  0.36481590503506	-18.04649700000000	-17.91983400000000
  0.37042865330697	-18.04470700000000	-17.91812200000000
  0.37604106650943	-18.04290300000000	-17.91639700000000
  0.38165347971189	-18.04108500000000	-17.91465900000000
  0.38726622798380	-18.03925500000000	-17.91290900000000
  0.39287864118626	-18.03741200000000	-17.91114700000000
  0.39849138945817	-18.03555800000000	-17.90937400000000
  0.40410380266063	-18.03369200000000	-17.90759000000000
  0.40971655093254	-18.03181600000000	-17.90579700000000
  0.41532896413500	-18.02993000000000	-17.90399400000000
  0.42094137733746	-18.02803500000000	-17.90218200000000
  0.42655412560937	-18.02613100000000	-17.90036100000000
  0.43216653881183	-18.02421800000000	-17.89853300000000
  0.43777928708374	-18.02229800000000	-17.89669700000000
  0.44339170028620	-18.02037100000000	-17.89485400000000
  0.44900444855811	-18.01843700000000	-17.89300500000000
  0.45461686176057	-18.01649700000000	-17.89115100000000
  0.46022927496303	-18.01455200000000	-17.88929200000000
  0.46584202323494	-18.01260200000000	-17.88742700000000
  0.47145443643740	-18.01064700000000	-17.88555900000000
  0.47706718470931	-18.00868800000000	-17.88368700000000
  0.48267959791177	-18.00672700000000	-17.88181200000000
  0.48829201111424	-18.00476300000000	-17.87993400000000
  0.49390475938614	-18.00279600000000	-17.87805400000000
  0.49951717258860	-18.00082900000000	-17.87617400000000
  0.50512992086051	-17.99886000000000	-17.87429200000000
  0.51074233406297	-17.99689200000000	-17.87241000000000
  0.51635508233488	-17.99581500000000	-17.87052900000000
  0.52196749553734	-18.00450400000000	-17.86864900000000
  0.52757990873981	-18.01312000000000	-17.86676900000000
  0.53319265701171	-18.02166000000000	-17.86489200000000
  0.53880507021418	-18.03012100000000	-17.86301700000000
  0.54441781848608	-18.03849900000000	-17.86114500000000
